9482,186183,123008,1133,3453,t,2023-02-18 13:47:54,2023-02-20 17:30:57,314036,124401,FN2103,58589
9483,275364,173697,13116,5187,t,2023-12-17 01:52:14,2023-12-20 06:21:38,229305,412402,DY1303,83364
9484,324087,226420,28880,17550,f,2023-06-01 21:17:26,2023-06-05 15:18:53,283123,451331,DY1203,51237
9485,250888,165492,5659,4011,f,2023-03-26 02:18:43,2023-03-29 00:00:11,742226,242042,CT3104,75726
9486,271068,141940,59020,17329,f,2023-06-10 10:53:36,2023-06-13 14:11:24,495674,603107,CT3101,52779
9487,287152,198305,31021,4356,t,2023-08-14 06:44:30,2023-08-17 14:30:22,733202,431514,DY1304,53470
9488,337988,184393,78555,1604,f,2023-05-28 04:12:19,2023-06-01 02:05:27,303901,627806,FN2102,73436
9489,168208,106369,19083,8431,t,2023-07-25 17:10:04,2023-07-27 15:53:32,176049,843120,DY1302,34325
9490,322766,220553,52123,5753,t,2023-12-09 03:47:04,2023-12-12 21:26:30,261205,360576,DY1205,44337
9491,327148,223626,34703,14475,t,2023-11-04 18:23:56,2023-11-08 13:16:24,341510,509351,FN2103,54344
9492,195353,147093,8212,17346,t,2023-12-29 13:50:42,2023-12-31 20:06:35,203141,425113,FN2103,22702
9493,293476,137292,76921,16815,t,2023-02-10 09:09:35,2023-02-13 18:40:51,494334,804428,GR4102,62448
9494,194218,143171,25627,8130,t,2023-04-22 09:26:35,2023-04-24 15:23:33,622102,383315,DY1204,17290
9495,225922,135044,21339,17711,t,2023-05-22 16:04:53,2023-05-25 06:50:15,581115,689521,DY1205,51828
9496,234885,125895,85153,1185,f,2023-05-28 02:06:02,2023-05-30 19:20:47,380014,181101,DY1203,22652
9497,319918,232042,1783,3636,f,2023-12-04 10:04:10,2023-12-08 02:56:08,225415,786621,GR4101,82457
9498,265341,177630,19416,15118,f,2023-02-09 19:33:43,2023-02-12 21:16:04,673601,221005,DY1203,53177
9499,263791,204596,5511,3425,t,2023-03-06 14:44:40,2023-03-09 16:01:11,422112,332715,FN2103,50259
9500,249229,123686,53828,14800,f,2023-08-17 03:18:39,2023-08-20 00:32:28,458110,273164,DY1101,56915
9501,264748,173751,32341,4316,t,2023-10-21 16:54:43,2023-10-24 18:27:11,393140,323024,FN2103,54340
9502,214476,127001,53100,3380,t,2023-08-17 23:22:08,2023-08-20 10:56:44,563101,307514,DY1303,30995
9503,309017,149666,64103,16202,f,2023-04-08 04:29:13,2023-04-11 18:19:30,614624,204212,FN2102,79046
9504,371724,205092,85340,3067,f,2023-12-13 11:23:57,2023-12-17 18:39:21,342312,483880,DY1301,78225
9505,414619,258319,62013,16179,f,2023-05-07 13:16:42,2023-05-12 08:27:01,277211,673527,DY1201,78108
9506,287103,182893,10772,17305,f,2023-08-11 09:01:46,2023-08-14 16:46:49,516163,517505,DY1103,76133
9507,370166,204474,77947,4589,f,2023-12-07 04:03:19,2023-12-11 10:52:45,209801,413211,DY1303,83156
9508,313960,172381,39633,17519,t,2023-05-08 13:05:03,2023-05-12 04:17:43,416413,191101,FN2103,84427
9509,253421,154122,5735,13700,f,2023-01-02 04:36:10,2023-01-05 02:59:51,764047,441702,DY1201,79864
9510,383850,253807,75984,14048,f,2023-05-09 20:10:13,2023-05-14 06:47:43,443402,425310,DY1303,40011
9511,305504,205334,36391,1937,t,2023-10-26 22:50:38,2023-10-30 11:42:22,577550,630312,DY1205,61842
9512,371151,256563,68096,408,f,2023-04-18 13:44:52,2023-04-22 20:50:43,623503,311802,CT3101,46084
9513,364689,235593,73192,11106,f,2023-01-03 06:25:34,2023-01-07 11:43:43,577524,272195,CT3101,44798
9514,353267,230319,76723,366,f,2023-03-17 20:19:28,2023-03-21 22:27:15,466125,577131,FN2103,45859
9515,244447,162022,34744,9153,f,2023-01-27 02:03:50,2023-01-29 21:57:57,227411,400080,DY1201,38528
9516,213905,122440,52243,9954,t,2023-02-09 16:24:58,2023-02-12 03:50:03,496554,721516,DY1104,29268
9517,356586,203737,53655,16405,t,2023-10-29 09:56:16,2023-11-02 12:59:22,673592,721457,GR4103,82789
9518,222700,161077,6345,7517,t,2023-10-03 03:19:53,2023-10-05 17:11:33,833105,591129,DY1204,47761
9519,403655,254116,79844,16626,f,2023-11-15 09:28:06,2023-11-20 01:35:41,431133,855107,DY1203,53069
9520,276599,203001,35231,4821,f,2023-07-08 12:06:04,2023-07-11 16:56:03,759103,424306,GR4101,33546
9521,263368,181489,33009,12299,f,2023-05-11 23:07:16,2023-05-15 00:16:44,396230,756023,CT3104,36571
9522,221141,166086,11583,13855,t,2023-05-18 04:51:48,2023-05-20 18:17:29,689656,516203,DY1304,29617
9523,238665,138552,84349,9717,t,2023-07-10 03:34:34,2023-07-12 21:52:19,494441,825404,DY1204,6047
9524,281566,225616,20445,11633,t,2023-03-18 03:12:09,2023-03-21 09:24:55,524152,614616,GR4103,23872
9525,297082,221926,43922,890,t,2023-11-23 12:41:18,2023-11-26 23:12:40,625009,532403,GR4103,30344
9526,192190,111740,66665,7249,f,2023-10-24 15:08:45,2023-10-26 20:31:55,184143,276288,DY1102,6536
9527,332298,250595,60730,12127,f,2023-11-10 16:20:25,2023-11-14 12:38:43,441215,273001,FN2101,8846
9528,239342,166239,11586,2162,f,2023-12-13 15:29:38,2023-12-16 09:58:40,515425,521333,FN2301,59355
9529,364411,256943,81533,718,f,2023-09-14 14:07:35,2023-09-18 19:21:06,505307,795135,FN2301,25217
9530,255019,121095,42659,6036,f,2023-07-14 03:22:13,2023-07-17 02:12:32,829204,473670,GR4101,85229
9531,277636,196284,51536,13789,f,2023-09-18 17:57:07,2023-09-21 23:04:23,222165,770076,CT3102,16027
9532,223924,93342,33277,15214,f,2023-08-08 08:15:00,2023-08-10 22:27:04,275204,577428,FN2301,82091
9533,288891,186901,60635,13001,f,2023-12-07 15:48:01,2023-12-11 00:02:52,814110,204101,FN2102,28354
9534,163562,90197,40723,2691,f,2023-07-19 15:27:37,2023-07-21 12:53:39,572122,193404,FN2301,29951
9535,334905,176638,72590,12727,t,2023-10-17 13:05:42,2023-10-21 10:07:27,141421,413228,GR4103,72950
9536,306123,224502,54660,16887,t,2023-08-12 17:06:06,2023-08-16 06:08:09,523326,532221,DY1304,10074
9537,217373,90512,37364,10795,t,2023-10-08 11:04:02,2023-10-10 23:26:55,576222,341503,DY1301,78702
9538,256117,161742,24758,12231,t,2023-09-10 03:42:09,2023-09-13 02:50:46,824211,635108,DY1304,57386
9539,255110,115702,78967,16754,t,2023-07-30 11:58:05,2023-08-02 10:49:55,621118,563132,GR4103,43687
9540,246273,154532,19338,16916,f,2023-07-03 09:51:59,2023-07-06 06:16:32,505306,787031,DY1201,55487
9541,204484,99134,17611,5399,t,2023-11-13 16:23:00,2023-11-16 01:11:04,561211,721158,DY1104,82340
9542,348044,228057,36412,10639,f,2023-04-04 10:49:57,2023-04-08 11:30:41,798625,451115,DY1204,72936
9543,375323,226052,80285,16685,f,2023-07-07 22:14:36,2023-07-12 06:29:59,389230,637107,FN2103,52301
9544,211044,115290,26817,3691,f,2023-10-22 10:59:31,2023-10-24 21:36:55,689597,768228,DY1201,65246
9545,216457,97497,42202,12546,t,2023-06-29 21:49:53,2023-07-02 09:57:30,723127,783125,FN2302,64212
9546,301518,196803,85051,12345,t,2023-06-13 02:48:39,2023-06-16 14:33:57,621805,627002,DY1301,7319
9547,194084,124327,28380,3986,f,2023-05-28 16:14:12,2023-05-30 22:08:56,811305,384340,FN2102,37391
9548,386681,218467,83312,16253,f,2023-02-01 06:32:16,2023-02-05 17:56:57,413304,431127,DY1204,68649
9549,291594,192320,67695,13973,t,2023-02-13 04:32:01,2023-02-16 13:31:55,341518,742308,FN2302,17606
9550,318870,214158,35097,8323,t,2023-08-07 12:04:06,2023-08-11 04:38:36,524121,341508,GR4103,61292
9551,394643,258259,83508,6573,f,2023-08-10 10:10:14,2023-08-14 23:47:37,456668,533401,DY1103,46303
9552,322651,203287,40649,12274,f,2023-02-25 18:27:33,2023-03-01 12:05:04,325220,502334,FN2201,66441
9553,304647,185941,73327,15762,f,2023-04-23 07:57:00,2023-04-26 20:34:27,608001,416229,FN2102,29617
9554,205042,139890,38444,5594,f,2023-08-14 17:09:44,2023-08-17 02:07:06,262802,284403,DY1101,21114
9555,264650,143081,70287,17730,f,2023-05-06 19:19:04,2023-05-09 20:49:54,444601,835201,CT3101,33552
9556,243754,121181,44199,15531,t,2023-05-30 08:52:31,2023-06-02 04:35:05,421302,784161,DY1302,62843
9557,309076,202267,46100,10449,t,2023-09-11 01:55:55,2023-09-14 15:47:11,786160,323001,DY1302,50260
9558,267176,186817,68053,173,f,2023-08-25 06:40:53,2023-08-28 08:53:49,326513,282005,GR4101,12133
9559,237408,123654,42488,8938,f,2023-10-19 03:08:58,2023-10-21 21:05:46,272127,785684,DY1203,62328
9560,153832,106696,16484,15578,f,2023-12-11 23:19:02,2023-12-13 18:02:54,852161,327604,CT3102,15074
9561,334214,234766,74296,13277,t,2023-03-03 19:07:22,2023-03-07 15:57:36,284126,144204,FN2302,11875
9562,362075,215527,76091,13575,f,2023-07-28 14:56:51,2023-08-01 19:31:26,576212,136117,FN2103,56882
9563,251330,200986,4580,15119,t,2023-03-06 21:22:54,2023-03-09 19:11:44,262501,713330,DY1104,30645
9564,304928,234484,51785,7694,f,2023-02-07 02:59:20,2023-02-10 15:41:28,786152,523228,DY1103,10965
9565,287274,173585,75771,4808,t,2023-05-18 05:29:21,2023-05-21 13:17:15,380058,312604,DY1303,33110
9566,299482,187007,76896,12575,f,2023-11-03 13:40:02,2023-11-07 00:51:24,132024,415101,GR4101,23004
9567,294911,196378,24821,14556,f,2023-07-29 00:00:00,2023-08-01 09:55:11,788804,625701,DY1101,59156
9568,302263,205380,60223,2708,f,2023-08-24 06:28:27,2023-08-27 18:26:10,464114,604204,CT3102,33952
9569,198383,108221,61870,5137,f,2023-09-06 11:19:24,2023-09-08 18:25:47,144402,207248,DY1202,23155
9570,225053,121993,80258,6502,f,2023-12-01 07:39:48,2023-12-03 22:10:41,243407,303104,GR4101,16300
9571,290053,198332,12666,3046,f,2023-03-08 06:19:13,2023-03-11 14:53:26,755027,533291,CT3102,76009
9572,253737,151376,47615,7458,f,2023-09-19 18:05:38,2023-09-22 16:34:35,455223,673507,DY1203,47288
9573,228426,148361,47618,5481,t,2023-08-07 18:28:30,2023-08-10 09:55:36,572212,735132,DY1304,26966
9574,215742,164962,3067,8828,f,2023-03-12 06:26:55,2023-03-14 18:22:37,176321,225306,DY1201,38885
9575,337879,221984,79647,8534,t,2023-04-06 07:13:30,2023-04-10 05:04:49,752080,766020,DY1301,27714
9576,293360,199596,30202,16596,t,2023-01-19 02:27:13,2023-01-22 11:56:33,222109,389360,DY1301,46966
9577,250972,159268,33238,15762,f,2023-09-27 19:31:46,2023-09-30 17:14:38,321605,249155,FN2301,42704
9578,336813,231039,21545,12556,t,2023-11-06 01:47:09,2023-11-09 23:20:42,250342,361230,GR4103,71673
9579,268920,174763,31869,878,f,2023-07-14 02:18:15,2023-07-17 05:00:15,636010,847421,CT3104,61410
9580,279064,188844,57861,9449,f,2023-03-25 13:07:20,2023-03-28 18:38:24,247453,769004,CT3102,22910
9581,270141,204686,3343,8589,f,2023-07-23 04:14:37,2023-07-26 07:16:58,224209,182203,DY1102,53523
9582,303519,219654,47934,15116,f,2023-06-28 00:07:12,2023-07-01 12:25:51,125053,382450,FN2101,20815
9583,264677,119256,86282,13673,t,2023-01-22 16:09:54,2023-01-25 17:41:11,783380,392165,FN2103,45466
9584,253178,110831,52499,16347,f,2023-06-05 15:46:16,2023-06-08 14:05:54,635306,360490,GR4101,73501
9585,279260,233031,6119,8850,f,2023-01-26 22:32:28,2023-01-30 04:06:48,244105,273405,GR4101,31260
9586,324718,188401,50041,17279,f,2023-10-04 11:35:36,2023-10-08 05:47:34,261506,518422,DY1201,68997
9587,357154,250520,49706,1776,f,2023-02-03 02:57:21,2023-02-07 06:09:55,403710,788819,DY1101,55152
9588,372113,249973,43713,3016,f,2023-04-30 03:45:26,2023-05-04 11:07:19,722140,804451,DY1303,75411
9589,290034,194904,15585,13359,t,2023-06-14 10:11:10,2023-06-17 18:45:04,505525,396230,DY1303,66186
9590,266862,200740,20801,6266,f,2023-04-14 03:05:31,2023-04-17 05:13:13,533406,534260,CT3102,39055
9591,360433,224398,65255,5596,f,2023-05-06 22:16:59,2023-05-11 02:24:12,577130,504214,CT3104,65184
9592,163412,87992,11597,14535,f,2023-08-24 00:47:51,2023-08-25 22:11:23,142042,835218,GR4101,49288
9593,215336,161041,2092,16345,t,2023-03-24 21:36:02,2023-03-27 09:24:58,470125,721645,DY1204,35858
9594,254156,198203,29515,4912,f,2023-08-29 03:07:10,2023-09-01 01:43:06,761055,784112,CT3104,21526
9595,320202,256712,28306,9691,t,2023-01-30 02:07:27,2023-02-02 19:04:09,571314,785635,FN2302,25493
9596,320996,216429,12343,9886,f,2023-11-25 03:28:25,2023-11-28 20:38:21,392160,209306,DY1103,82338
9597,168598,136824,4043,10206,t,2023-05-09 19:00:01,2023-05-11 17:49:59,581320,609116,DY1103,17525
9598,215814,133540,24319,338,f,2023-07-22 03:09:23,2023-07-24 15:06:17,250001,517194,GR4101,57617
9599,380545,209419,81684,11781,f,2023-02-05 01:31:38,2023-02-09 11:14:03,577417,621202,FN2103,77661
9600,166177,110043,25918,8043,f,2023-08-15 21:37:15,2023-08-17 19:46:52,781355,442704,FN2201,22173
9601,131964,92594,10350,12259,t,2023-02-25 22:34:19,2023-02-27 11:13:43,394105,673575,GR4103,16761
9602,225674,186161,21883,5429,t,2023-04-03 12:04:55,2023-04-06 02:46:09,832403,695143,FN2103,12201
9603,360361,248350,35788,10065,f,2023-02-16 20:51:41,2023-02-21 00:57:42,175013,841245,CT3104,66158
9604,203167,106834,73918,4801,f,2023-04-23 12:08:47,2023-04-25 20:34:54,486335,643223,FN2101,17614
9605,275855,151246,36632,5270,f,2023-11-27 00:07:06,2023-11-30 04:44:41,560064,285123,FN2101,82707
9606,375873,214855,76642,3289,f,2023-03-15 03:39:34,2023-03-19 12:04:07,391110,752113,DY1203,81087
9607,286783,162695,67704,9023,f,2023-06-09 03:28:38,2023-06-12 11:08:21,444003,424104,FN2201,47361
9608,252578,176432,59538,11059,t,2023-10-07 23:42:50,2023-10-10 21:52:28,327801,444303,DY1303,5549
9609,330082,216882,59714,14787,f,2023-12-12 11:49:52,2023-12-16 07:31:14,854113,325214,CT3103,38699
9610,365881,249452,62340,7410,t,2023-12-17 06:48:11,2023-12-21 12:26:12,221404,577536,FN2302,46679
9611,266320,233427,15188,8450,f,2023-04-22 23:17:04,2023-04-26 01:15:44,713301,814120,DY1202,9255
9612,200658,96610,49698,8594,t,2023-05-16 05:49:06,2023-05-18 13:33:24,345026,424305,DY1205,45756
9613,165458,104454,41936,4999,t,2023-02-14 00:21:20,2023-02-15 22:18:58,814155,813202,DY1205,14069
9614,316805,218105,21273,2709,f,2023-01-07 04:48:42,2023-01-10 20:48:47,363310,788164,DY1201,74718
9615,171013,118512,29247,9753,f,2023-06-12 07:08:19,2023-06-14 06:38:32,423104,606706,CT3103,13501
9616,262645,162036,34215,5707,t,2023-02-01 12:18:05,2023-02-04 13:15:30,413224,521105,FN2103,60687
9617,179123,112851,40793,7749,f,2023-11-07 20:32:40,2023-11-09 22:18:03,691510,212305,DY1103,17730
9618,285859,117592,80325,5742,t,2023-11-10 20:42:47,2023-11-14 04:07:06,575001,173104,GR4103,82200
9619,222050,119549,9472,16430,f,2023-10-24 23:09:23,2023-10-27 12:50:13,245206,464228,DY1202,76599
9620,234590,195167,3408,17380,f,2023-08-24 13:16:31,2023-08-27 06:26:21,360060,743355,FN2201,18635
9621,199324,177461,1426,6585,t,2023-01-11 04:00:31,2023-01-13 11:22:35,501502,193121,DY1304,13852
9622,279019,204160,41471,11644,t,2023-05-22 00:48:28,2023-05-25 06:18:47,508206,360405,FN2103,21744
9623,341641,190436,75500,14984,f,2023-06-16 11:17:39,2023-06-20 10:11:40,834004,391440,FN2201,60721
9624,296313,226471,45741,9201,t,2023-01-10 22:56:11,2023-01-14 09:14:44,491441,627412,DY1303,14900
9625,233960,147567,54081,14132,t,2023-01-21 08:10:46,2023-01-24 01:10:06,504304,176053,DY1104,18180
9626,265747,139732,64756,11503,f,2023-04-04 06:33:31,2023-04-07 08:22:38,643217,680684,CT3103,49756
9627,311067,239582,58421,6495,t,2023-05-04 02:35:12,2023-05-07 16:59:39,852127,845452,DY1205,6569
9628,205659,119069,41869,4699,t,2023-09-20 17:45:49,2023-09-23 02:53:28,523180,391530,DY1301,40022
9629,340019,218470,67226,12519,f,2023-09-13 01:37:08,2023-09-17 00:04:07,723201,606705,CT3103,41804
9630,238268,153827,43313,15956,f,2023-10-06 05:48:04,2023-10-08 23:59:12,229212,781306,DY1203,25172
9631,248222,188375,4985,16593,t,2023-05-28 19:41:48,2023-05-31 16:38:50,502300,500079,DY1104,38269
9632,167472,96817,21339,15919,f,2023-08-18 09:05:36,2023-08-20 07:36:48,784175,175105,FN2201,33397
9633,222752,117540,64184,14428,f,2023-01-22 13:48:13,2023-01-25 03:40:45,444602,322001,FN2201,26600
9634,226420,170908,38049,10278,f,2023-06-20 19:36:49,2023-06-23 10:30:29,151509,250002,FN2201,7185
9635,200275,111000,45907,7387,f,2023-05-24 08:06:18,2023-05-26 15:44:13,814155,628906,DY1201,35981
9636,280941,227416,8817,3159,f,2023-10-03 22:07:48,2023-10-07 04:10:09,202133,785104,DY1102,41549
9637,328931,236493,72496,16024,t,2023-05-27 15:25:11,2023-05-31 10:47:22,533201,335051,DY1205,3918
9638,288517,244069,37195,496,t,2023-07-31 04:29:41,2023-08-03 12:38:18,522415,759123,FN2302,6757
9639,305381,242250,36697,11196,t,2023-07-29 16:12:23,2023-08-02 05:02:04,762010,761207,DY1204,15238
9640,354485,178884,72443,17357,f,2023-10-17 14:10:38,2023-10-21 16:38:43,795133,394235,GR4101,85801
9641,200171,175073,2618,13595,f,2023-09-30 21:23:11,2023-10-03 04:59:22,466125,533407,CT3103,8885
9642,305657,197787,22915,8092,f,2023-06-09 10:48:05,2023-06-12 23:42:22,277209,326037,DY1102,76863
9643,170849,87843,5394,8783,t,2023-10-23 12:55:12,2023-10-25 12:22:41,229122,581402,DY1104,68829
9644,259497,129605,63873,10519,t,2023-12-03 23:40:54,2023-12-06 23:45:51,689641,143604,GR4102,55500
9645,252741,124365,38550,15640,f,2023-12-30 12:51:46,2024-01-02 11:04:07,517126,770044,DY1102,74186
9646,342890,185325,66384,16397,f,2023-05-08 11:44:57,2023-05-12 10:59:47,312605,193501,FN2101,74784
9647,340879,163029,83125,12935,t,2023-02-15 15:53:20,2023-02-19 14:34:39,389154,224122,GR4102,81790
9648,268195,133540,70508,7542,t,2023-09-30 17:07:08,2023-10-03 19:37:03,812002,733210,DY1204,56605
9649,181868,98036,1290,3569,t,2023-02-15 01:28:07,2023-02-17 03:59:15,508114,306022,DY1304,78973
9650,343855,227963,72516,8557,t,2023-10-30 14:04:30,2023-11-03 13:35:25,312605,461661,DY1104,34819
9651,236240,214922,2084,7918,f,2023-10-03 15:39:22,2023-10-06 09:16:42,413603,847304,DY1203,11316
9652,331752,214747,49726,8852,f,2023-05-17 12:17:33,2023-05-21 08:26:45,533222,458664,CT3103,58427
9653,253450,208975,30696,1285,t,2023-09-22 17:54:47,2023-09-25 16:18:57,151104,212631,GR4103,12494
9654,300445,171724,58449,16096,f,2023-06-10 17:13:32,2023-06-14 04:40:57,532427,415013,FN2102,54176
9655,169048,133532,21797,8649,f,2023-01-09 15:12:59,2023-01-11 14:10:27,721102,795007,DY1201,5070
9656,336000,220330,63720,14770,f,2023-05-22 15:41:52,2023-05-26 13:01:52,756048,483220,DY1102,37180
9657,188514,134123,3902,863,f,2023-07-28 05:37:41,2023-07-30 09:59:35,486886,423501,CT3104,49626
9658,339454,234052,64476,7816,f,2023-07-04 08:06:14,2023-07-08 06:23:48,691507,333026,CT3102,33110
9659,159610,111166,21888,7005,t,2023-12-09 07:07:53,2023-12-11 03:28:03,335711,623315,DY1104,19551
9660,235200,93005,77821,1905,f,2023-07-06 23:06:14,2023-07-09 16:26:14,210431,518464,CT3101,62469
9661,164130,112620,17278,9842,f,2023-08-18 16:51:47,2023-08-20 14:27:17,505466,534312,DY1201,24390
9662,223577,143617,44062,9640,t,2023-04-11 22:30:52,2023-04-14 12:37:09,424302,496118,GR4102,26258
9663,216211,122270,27904,13629,t,2023-06-28 23:19:20,2023-07-01 11:22:51,508374,521321,DY1302,52408
9664,368000,213993,70159,7079,f,2023-12-07 04:15:15,2023-12-11 10:28:35,795103,504312,DY1102,76769
9665,256030,109234,78084,6645,f,2023-06-16 09:21:42,2023-06-19 08:28:52,431209,313604,FN2301,62067
9666,310769,178185,84559,13866,t,2023-10-06 00:08:42,2023-10-09 14:28:11,342027,828110,DY1204,34159
9667,285925,172280,25149,6159,f,2023-07-01 18:50:01,2023-07-05 02:15:26,209209,203001,DY1201,82337
9668,294099,123347,75420,17976,t,2023-06-24 05:35:40,2023-06-27 15:17:19,305629,494552,DY1205,77356
9669,225012,105239,65009,10270,t,2023-09-19 16:49:58,2023-09-22 07:20:10,151401,794105,DY1304,44494
9670,318646,176514,76632,13982,f,2023-10-05 14:49:42,2023-10-09 07:20:28,757029,833214,DY1101,51518
9671,368299,244289,54389,3840,f,2023-03-23 00:33:13,2023-03-27 06:51:32,602024,431710,GR4101,65781
9672,285096,167496,26963,13992,t,2023-09-05 04:42:25,2023-09-08 11:54:01,263636,721424,GR4103,76645
9673,344606,249885,67445,16762,t,2023-05-31 08:22:27,2023-06-04 08:05:53,585443,508002,DY1205,10514
9674,195595,114544,59756,9794,f,2023-12-18 06:05:46,2023-12-20 12:25:41,844127,242407,DY1103,11501
9675,161544,88991,15603,8640,t,2023-11-21 19:35:28,2023-11-23 16:27:52,625301,412806,DY1205,48310
9676,205179,92435,60740,8200,t,2023-11-12 17:32:46,2023-11-15 02:32:25,484776,733132,DY1302,43804
9677,336098,248104,17444,2978,t,2023-06-03 11:02:29,2023-06-07 08:24:07,182222,136027,DY1104,67572
9678,207986,145471,14551,16246,t,2023-04-18 12:27:29,2023-04-20 22:13:55,761123,581202,DY1302,31718
9679,343675,205876,75524,2356,t,2023-11-11 16:33:02,2023-11-15 16:00:57,759127,614717,DY1204,59919
9680,184907,118632,1481,2885,f,2023-05-20 09:50:39,2023-05-22 13:12:26,621306,384440,DY1102,61909
9681,285584,215754,34730,2438,f,2023-10-02 07:54:00,2023-10-05 15:13:44,844113,521202,FN2301,32662
9682,352288,197793,63743,14222,f,2023-07-04 13:31:43,2023-07-08 15:23:11,306702,244921,DY1202,76530
9683,328992,245781,64399,14608,f,2023-10-15 02:25:32,2023-10-18 21:48:44,481222,735303,DY1103,4204
9684,257673,157504,52869,3544,t,2023-08-12 01:46:24,2023-08-15 01:20:57,389360,534450,DY1205,43756
9685,345045,226020,39756,11268,f,2023-12-10 07:03:43,2023-12-14 06:54:28,673521,224190,CT3102,68001
9686,305087,202154,23104,5835,t,2023-10-25 10:25:12,2023-10-28 23:09:59,494336,231205,FN2103,73994
9687,371680,248990,80062,3171,f,2023-10-29 13:14:59,2023-11-02 20:29:39,177029,676123,DY1202,39457
9688,194954,108457,38432,16680,t,2023-09-30 03:41:44,2023-10-02 09:50:58,450661,689548,DY1204,31385
9689,285120,196005,70030,130,f,2023-05-30 01:27:25,2023-06-02 08:39:25,522017,762103,FN2101,18955
9690,276349,213965,31303,11372,f,2023-05-24 15:07:49,2023-05-27 19:53:38,673542,136132,GR4101,19709
9691,202478,103989,11480,8926,t,2023-01-24 01:27:53,2023-01-26 09:42:31,392001,210507,GR4102,78083
9692,176900,90891,35900,9029,f,2023-07-07 19:31:10,2023-07-09 20:39:30,680683,504304,CT3101,41080
9693,282869,154506,49084,16180,f,2023-06-16 03:28:39,2023-06-19 10:03:08,795142,382421,DY1103,63099
9694,249192,157020,69965,9304,f,2023-02-06 21:17:49,2023-02-09 18:31:01,416503,770002,DY1201,12903
9695,259477,204359,12871,16939,t,2023-02-11 12:37:29,2023-02-14 12:42:06,509411,389360,DY1301,25308
9696,170666,98195,50961,12940,t,2023-12-16 23:41:49,2023-12-18 23:06:15,752035,360311,DY1103,8570
9697,199730,107953,23944,9802,t,2023-12-04 11:44:46,2023-12-06 19:13:36,246722,848203,FN2103,58031
9698,241143,150581,67018,10971,f,2023-05-25 10:44:33,2023-05-28 05:43:36,524221,465697,FN2201,12573
9699,235819,193505,6540,11424,f,2023-09-03 11:44:22,2023-09-06 05:14:41,392170,670511,FN2301,24350
9700,261727,165718,42303,13659,f,2023-02-23 20:29:42,2023-02-26 21:11:49,441222,508223,DY1203,40047
9701,275626,127839,85529,12837,t,2023-07-25 20:34:03,2023-07-29 01:07:49,757040,635001,FN2302,49421
9702,180852,101043,29560,15704,t,2023-08-22 10:15:55,2023-08-24 12:30:07,531036,636114,DY1301,34545
9703,319839,180576,50765,9989,t,2023-12-06 07:47:31,2023-12-10 00:38:10,572104,443002,DY1302,78509
9704,236391,164279,48501,5941,f,2023-07-19 12:54:58,2023-07-22 06:34:49,457990,222141,DY1203,17670
9705,246245,185837,21264,5316,f,2023-10-25 22:11:29,2023-10-28 18:35:34,585317,621008,DY1102,33828
9706,298080,166591,44364,12642,f,2023-10-15 04:57:05,2023-10-18 15:45:05,791101,243722,FN2201,74483
9707,250861,230745,4112,9674,f,2023-03-13 20:41:28,2023-03-16 18:22:29,743297,847408,CT3103,6330
9708,308357,216242,13716,11582,f,2023-12-09 18:42:18,2023-12-13 08:21:35,686681,201003,CT3103,66817
9709,317274,145808,75336,10648,f,2023-11-25 22:04:35,2023-11-29 14:12:29,412805,605702,CT3104,85482
9710,192059,145762,24455,16322,f,2023-02-16 16:25:58,2023-02-18 21:46:57,673122,811304,CT3102,5520
9711,307242,242761,36064,10847,t,2023-11-13 00:43:58,2023-11-16 14:04:40,835203,414208,DY1302,17570
9712,248507,137552,70105,938,f,2023-01-11 13:22:56,2023-01-14 10:24:43,325003,141114,DY1203,39912
9713,232322,129573,19449,11600,f,2023-09-05 09:18:58,2023-09-08 01:51:00,391445,431537,FN2301,71700
9714,339580,216215,56765,13536,t,2023-09-24 23:28:50,2023-09-28 21:48:30,423109,303503,DY1303,53064
9715,157150,109056,27844,1149,t,2023-11-17 16:54:23,2023-11-19 12:33:33,231211,212621,GR4102,19101
9716,185115,144022,2840,5703,f,2023-11-07 11:43:13,2023-11-09 15:08:28,614302,515701,FN2201,32550
9717,254574,129972,39089,12089,t,2023-06-30 12:37:45,2023-07-03 11:20:39,854304,425413,GR4103,73424
9718,245608,110942,43071,16137,f,2023-05-08 23:48:09,2023-05-11 20:01:37,494450,271504,FN2102,75458
9719,186457,102776,67596,6608,f,2023-08-11 02:51:36,2023-08-13 06:39:13,855116,212658,FN2101,9477
9720,289418,150073,85521,8653,t,2023-10-30 17:12:49,2023-11-03 01:36:27,249155,530012,DY1205,45171
9721,370052,226554,74931,13065,t,2023-05-25 16:56:53,2023-05-29 23:44:25,423701,785663,DY1302,55502
9722,238849,187508,21193,12623,t,2023-03-23 19:19:59,2023-03-26 13:40:48,506112,262906,DY1303,17525
9723,200610,146042,20334,15083,t,2023-09-04 07:52:32,2023-09-06 15:36:02,782122,522002,DY1304,19151
9724,169081,97632,39321,7093,f,2023-09-09 12:28:35,2023-09-11 11:26:36,262701,676320,CT3104,25035
9725,317045,252408,20422,10039,f,2023-01-30 22:05:52,2023-02-03 14:09:57,509104,182161,FN2102,34176
9726,347710,238049,52853,16187,f,2023-08-06 22:11:19,2023-08-10 22:46:29,382465,628714,DY1303,40621
